data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_addizionale_booster,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-04-09,Vaxzevria (AstraZeneca),CAL,50-59,31,18,48,0,1,0,ITF,ITF6,18,Calabria
2021-04-09,Vaxzevria (AstraZeneca),CAL,60-69,50,31,81,0,0,0,ITF,ITF6,18,Calabria
2021-04-09,Vaxzevria (AstraZeneca),CAL,70-79,55,44,99,0,0,0,ITF,ITF6,18,Calabria
2021-04-09,Vaxzevria (AstraZeneca),CAL,80-89,2,0,2,0,0,0,ITF,ITF6,18,Calabria
2021-04-09,Vaxzevria (AstraZeneca),CAM,12-19,2,2,4,0,0,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),CAM,20-29,49,17,63,0,3,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),CAM,30-39,63,21,82,0,2,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),CAM,40-49,134,26,158,0,2,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),CAM,50-59,63,38,98,0,3,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),CAM,60-69,386,378,745,0,19,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),CAM,70-79,2347,2630,4914,0,63,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),CAM,80-89,1,2,3,0,0,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),CAM,90+,1,0,1,0,0,0,ITF,ITF3,15,Campania
2021-04-09,Vaxzevria (AstraZeneca),EMR,12-19,1,1,2,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),EMR,20-29,29,51,76,0,4,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),EMR,30-39,32,44,73,0,3,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),EMR,40-49,30,57,84,0,3,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),EMR,50-59,54,77,124,0,7,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),EMR,60-69,109,133,232,0,10,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),EMR,70-79,1565,1919,3457,1,26,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),EMR,80-89,15,19,31,0,3,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),EMR,90+,0,2,2,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-04-09,Vaxzevria (AstraZeneca),FVG,20-29,21,7,27,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-09,Vaxzevria (AstraZeneca),FVG,30-39,51,8,57,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-09,Vaxzevria (AstraZeneca),FVG,40-49,59,10,66,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-09,Vaxzevria (AstraZeneca),FVG,50-59,18,9,26,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-09,Vaxzevria (AstraZeneca),FVG,60-69,36,44,80,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-09,Vaxzevria (AstraZeneca),FVG,70-79,580,723,1265,0,38,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-09,Vaxzevria (AstraZeneca),FVG,80-89,0,1,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-09,Vaxzevria (AstraZeneca),LAZ,20-29,67,38,99,0,6,0,ITI,ITI4,12,Lazio
2021-04-09,Vaxzevria (AstraZeneca),LAZ,30-39,114,26,131,1,8,0,ITI,ITI4,12,Lazio
2021-04-09,Vaxzevria (AstraZeneca),LAZ,40-49,130,36,149,0,17,0,ITI,ITI4,12,Lazio
2021-04-09,Vaxzevria (AstraZeneca),LAZ,50-59,127,38,148,0,17,0,ITI,ITI4,12,Lazio
2021-04-09,Vaxzevria (AstraZeneca),LAZ,60-69,1407,1203,2562,1,47,0,ITI,ITI4,12,Lazio
2021-04-09,Vaxzevria (AstraZeneca),LAZ,70-79,1039,1061,2078,0,22,0,ITI,ITI4,12,Lazio
2021-04-09,Vaxzevria (AstraZeneca),LAZ,80-89,0,4,4,0,0,0,ITI,ITI4,12,Lazio
2021-04-09,Vaxzevria (AstraZeneca),LAZ,90+,1,1,2,0,0,0,ITI,ITI4,12,Lazio
2021-04-09,Vaxzevria (AstraZeneca),LIG,20-29,11,5,16,0,0,0,ITC,ITC3,7,Liguria
2021-04-09,Vaxzevria (AstraZeneca),LIG,30-39,10,5,15,0,0,0,ITC,ITC3,7,Liguria
2021-04-09,Vaxzevria (AstraZeneca),LIG,40-49,14,17,31,0,0,0,ITC,ITC3,7,Liguria
2021-04-09,Vaxzevria (AstraZeneca),LIG,50-59,34,31,63,0,2,0,ITC,ITC3,7,Liguria
2021-04-09,Vaxzevria (AstraZeneca),LIG,60-69,192,166,355,0,3,0,ITC,ITC3,7,Liguria
2021-04-09,Vaxzevria (AstraZeneca),LIG,70-79,530,558,1083,0,5,0,ITC,ITC3,7,Liguria
2021-04-09,Vaxzevria (AstraZeneca),LOM,12-19,2,3,5,0,0,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),LOM,20-29,151,255,384,1,21,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),LOM,30-39,207,280,468,0,19,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),LOM,40-49,229,362,570,0,21,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),LOM,50-59,276,408,668,0,16,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),LOM,60-69,431,474,885,0,20,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),LOM,70-79,870,1002,1852,1,19,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),LOM,80-89,74,117,190,0,1,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),LOM,90+,6,23,29,0,0,0,ITC,ITC4,3,Lombardia
2021-04-09,Vaxzevria (AstraZeneca),MAR,20-29,7,2,9,0,0,0,ITI,ITI3,11,Marche
2021-04-09,Vaxzevria (AstraZeneca),MAR,30-39,3,2,5,0,0,0,ITI,ITI3,11,Marche
2021-04-09,Vaxzevria (AstraZeneca),MAR,40-49,12,5,16,0,1,0,ITI,ITI3,11,Marche
2021-04-09,Vaxzevria (AstraZeneca),MAR,50-59,19,7,24,0,2,0,ITI,ITI3,11,Marche
2021-04-09,Vaxzevria (AstraZeneca),MAR,60-69,71,149,219,0,1,0,ITI,ITI3,11,Marche
2021-04-09,Vaxzevria (AstraZeneca),MAR,70-79,684,857,1526,0,15,0,ITI,ITI3,11,Marche
2021-04-09,Vaxzevria (AstraZeneca),MAR,80-89,222,311,520,0,13,0,ITI,ITI3,11,Marche
2021-04-09,Vaxzevria (AstraZeneca),MAR,90+,29,62,91,0,0,0,ITI,ITI3,11,Marche
2021-04-09,Vaxzevria (AstraZeneca),MOL,20-29,1,1,1,0,1,0,ITF,ITF2,14,Molise
2021-04-09,Vaxzevria (AstraZeneca),MOL,30-39,0,2,2,0,0,0,ITF,ITF2,14,Molise
2021-04-09,Vaxzevria (AstraZeneca),MOL,40-49,4,4,7,0,1,0,ITF,ITF2,14,Molise
2021-04-09,Vaxzevria (AstraZeneca),MOL,50-59,1,1,1,0,1,0,ITF,ITF2,14,Molise
2021-04-09,Vaxzevria (AstraZeneca),MOL,60-69,3,1,4,0,0,0,ITF,ITF2,14,Molise
2021-04-09,Vaxzevria (AstraZeneca),MOL,70-79,0,1,1,0,0,0,ITF,ITF2,14,Molise
2021-04-09,Vaxzevria (AstraZeneca),PAB,20-29,0,2,2,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-09,Vaxzevria (AstraZeneca),PAB,30-39,3,0,3,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-09,Vaxzevria (AstraZeneca),PAB,40-49,5,1,6,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-09,Vaxzevria (AstraZeneca),PAB,50-59,1,0,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-09,Vaxzevria (AstraZeneca),PAB,60-69,2,1,3,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-09,Vaxzevria (AstraZeneca),PAB,70-79,48,50,98,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-09,Vaxzevria (AstraZeneca),PAB,80-89,0,1,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-09,Vaxzevria (AstraZeneca),PAT,12-19,1,0,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PAT,20-29,1,1,2,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PAT,30-39,0,2,1,1,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PAT,40-49,2,3,5,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PAT,50-59,1,1,1,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PAT,60-69,32,47,76,0,3,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PAT,70-79,371,337,685,0,23,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PAT,80-89,5,1,6,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PAT,90+,0,2,2,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-09,Vaxzevria (AstraZeneca),PIE,20-29,3,1,4,0,0,0,ITC,ITC1,1,Piemonte
2021-04-09,Vaxzevria (AstraZeneca),PIE,30-39,4,1,5,0,0,0,ITC,ITC1,1,Piemonte
2021-04-09,Vaxzevria (AstraZeneca),PIE,40-49,10,4,11,0,3,0,ITC,ITC1,1,Piemonte
2021-04-09,Vaxzevria (AstraZeneca),PIE,50-59,19,11,28,0,2,0,ITC,ITC1,1,Piemonte
2021-04-09,Vaxzevria (AstraZeneca),PIE,60-69,105,127,228,0,4,0,ITC,ITC1,1,Piemonte
2021-04-09,Vaxzevria (AstraZeneca),PIE,70-79,3364,4145,7387,0,122,0,ITC,ITC1,1,Piemonte
2021-04-09,Vaxzevria (AstraZeneca),PUG,12-19,2,3,5,0,0,0,ITF,ITF4,16,Puglia
2021-04-09,Vaxzevria (AstraZeneca),PUG,20-29,88,62,150,0,0,0,ITF,ITF4,16,Puglia
2021-04-09,Vaxzevria (AstraZeneca),PUG,30-39,78,56,128,1,5,0,ITF,ITF4,16,Puglia
2021-04-09,Vaxzevria (AstraZeneca),PUG,40-49,107,68,175,0,0,0,ITF,ITF4,16,Puglia
2021-04-09,Vaxzevria (AstraZeneca),PUG,50-59,78,67,137,1,7,0,ITF,ITF4,16,Puglia
2021-04-09,Vaxzevria (AstraZeneca),PUG,60-69,157,175,321,0,11,0,ITF,ITF4,16,Puglia
2021-04-09,Vaxzevria (AstraZeneca),PUG,70-79,123,139,260,0,2,0,ITF,ITF4,16,Puglia
2021-04-09,Vaxzevria (AstraZeneca),SAR,12-19,3,0,3,0,0,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SAR,20-29,26,16,41,0,1,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SAR,30-39,23,35,52,1,5,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SAR,40-49,52,55,104,0,3,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SAR,50-59,56,81,132,1,4,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SAR,60-69,112,135,245,0,2,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SAR,70-79,1122,1307,2405,2,22,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SAR,80-89,36,28,62,0,2,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SAR,90+,0,1,1,0,0,0,ITG,ITG2,20,Sardegna
2021-04-09,Vaxzevria (AstraZeneca),SIC,20-29,6,1,6,1,0,0,ITG,ITG1,19,Sicilia
2021-04-09,Vaxzevria (AstraZeneca),SIC,30-39,2,3,5,0,0,0,ITG,ITG1,19,Sicilia
2021-04-09,Vaxzevria (AstraZeneca),SIC,40-49,4,1,5,0,0,0,ITG,ITG1,19,Sicilia
2021-04-09,Vaxzevria (AstraZeneca),SIC,50-59,4,4,7,0,1,0,ITG,ITG1,19,Sicilia
2021-04-09,Vaxzevria (AstraZeneca),SIC,60-69,344,343,682,0,5,0,ITG,ITG1,19,Sicilia
2021-04-09,Vaxzevria (AstraZeneca),SIC,70-79,529,628,1154,0,3,0,ITG,ITG1,19,Sicilia
2021-04-09,Vaxzevria (AstraZeneca),SIC,80-89,1,2,3,0,0,0,ITG,ITG1,19,Sicilia
2021-04-09,Vaxzevria (AstraZeneca),TOS,20-29,5,1,6,0,0,0,ITI,ITI1,9,Toscana
2021-04-09,Vaxzevria (AstraZeneca),TOS,30-39,10,1,11,0,0,0,ITI,ITI1,9,Toscana
2021-04-09,Vaxzevria (AstraZeneca),TOS,40-49,13,6,18,0,1,0,ITI,ITI1,9,Toscana
2021-04-09,Vaxzevria (AstraZeneca),TOS,50-59,8,14,22,0,0,0,ITI,ITI1,9,Toscana
2021-04-09,Vaxzevria (AstraZeneca),TOS,60-69,55,23,77,0,1,0,ITI,ITI1,9,Toscana
2021-04-09,Vaxzevria (AstraZeneca),TOS,70-79,37,32,69,0,0,0,ITI,ITI1,9,Toscana
2021-04-09,Vaxzevria (AstraZeneca),TOS,80-89,5,3,8,0,0,0,ITI,ITI1,9,Toscana
2021-04-09,Vaxzevria (AstraZeneca),UMB,40-49,2,0,2,0,0,0,ITI,ITI2,10,Umbria
2021-04-09,Vaxzevria (AstraZeneca),UMB,50-59,3,0,3,0,0,0,ITI,ITI2,10,Umbria
2021-04-09,Vaxzevria (AstraZeneca),UMB,60-69,237,258,484,0,11,0,ITI,ITI2,10,Umbria
2021-04-09,Vaxzevria (AstraZeneca),UMB,70-79,958,1004,1956,0,6,0,ITI,ITI2,10,Umbria
2021-04-09,Vaxzevria (AstraZeneca),UMB,80-89,2,1,3,0,0,0,ITI,ITI2,10,Umbria
2021-04-09,Vaxzevria (AstraZeneca),VDA,60-69,79,77,154,0,2,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-09,Vaxzevria (AstraZeneca),VDA,70-79,12,15,27,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-09,Vaxzevria (AstraZeneca),VEN,20-29,6,3,9,0,0,0,ITH,ITH3,5,Veneto
2021-04-09,Vaxzevria (AstraZeneca),VEN,30-39,5,1,6,0,0,0,ITH,ITH3,5,Veneto
2021-04-09,Vaxzevria (AstraZeneca),VEN,40-49,30,8,36,1,1,0,ITH,ITH3,5,Veneto
2021-04-09,Vaxzevria (AstraZeneca),VEN,50-59,76,14,89,0,1,0,ITH,ITH3,5,Veneto
2021-04-09,Vaxzevria (AstraZeneca),VEN,60-69,223,184,394,0,13,0,ITH,ITH3,5,Veneto
2021-04-09,Vaxzevria (AstraZeneca),VEN,70-79,2910,3308,6033,7,178,0,ITH,ITH3,5,Veneto
2021-04-09,Vaxzevria (AstraZeneca),VEN,80-89,541,814,1324,1,30,0,ITH,ITH3,5,Veneto
2021-04-09,Vaxzevria (AstraZeneca),VEN,90+,69,154,218,0,5,0,ITH,ITH3,5,Veneto
2021-04-10,Janssen,LAZ,30-39,2,0,2,0,0,0,ITI,ITI4,12,Lazio
2021-04-10,Janssen,LAZ,40-49,1,0,1,0,0,0,ITI,ITI4,12,Lazio
2021-04-10,Janssen,LAZ,50-59,0,1,1,0,0,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,ABR,12-19,1,0,0,1,0,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,ABR,20-29,11,22,6,26,1,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,ABR,30-39,21,42,16,47,0,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,ABR,40-49,17,50,17,48,2,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,ABR,50-59,21,64,17,68,0,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,ABR,60-69,55,54,69,40,0,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,ABR,70-79,158,126,277,5,2,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,ABR,80-89,114,138,250,0,2,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,ABR,90+,18,56,74,0,0,0,ITF,ITF1,13,Abruzzo
2021-04-10,Moderna,BAS,40-49,1,3,4,0,0,0,ITF,ITF5,17,Basilicata
2021-04-10,Moderna,BAS,50-59,3,3,6,0,0,0,ITF,ITF5,17,Basilicata
2021-04-10,Moderna,BAS,60-69,0,3,3,0,0,0,ITF,ITF5,17,Basilicata
2021-04-10,Moderna,BAS,70-79,0,3,3,0,0,0,ITF,ITF5,17,Basilicata
2021-04-10,Moderna,BAS,80-89,3,14,16,1,0,0,ITF,ITF5,17,Basilicata
2021-04-10,Moderna,BAS,90+,2,18,20,0,0,0,ITF,ITF5,17,Basilicata
2021-04-10,Moderna,CAL,12-19,1,0,1,0,0,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAL,20-29,3,16,16,3,0,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAL,30-39,9,37,36,10,0,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAL,40-49,23,40,38,24,1,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAL,50-59,39,53,61,30,1,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAL,60-69,64,54,74,43,1,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAL,70-79,99,99,139,59,0,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAL,80-89,329,455,315,469,0,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAL,90+,61,102,76,87,0,0,ITF,ITF6,18,Calabria
2021-04-10,Moderna,CAM,12-19,1,2,2,1,0,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,CAM,20-29,7,9,13,3,0,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,CAM,30-39,10,20,25,5,0,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,CAM,40-49,19,29,40,7,1,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,CAM,50-59,36,52,73,15,0,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,CAM,60-69,109,99,194,10,4,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,CAM,70-79,351,386,722,7,8,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,CAM,80-89,335,598,479,441,13,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,CAM,90+,97,290,246,137,4,0,ITF,ITF3,15,Campania
2021-04-10,Moderna,EMR,12-19,7,3,8,2,0,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,EMR,20-29,65,86,60,87,4,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,EMR,30-39,79,109,74,106,8,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,EMR,40-49,115,152,145,116,6,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,EMR,50-59,218,201,269,133,17,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,EMR,60-69,186,160,263,77,6,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,EMR,70-79,128,161,200,86,3,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,EMR,80-89,209,379,252,328,8,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,EMR,90+,100,311,236,173,2,0,ITH,ITH5,8,Emilia-Romagna
2021-04-10,Moderna,FVG,20-29,0,1,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-10,Moderna,FVG,30-39,2,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-10,Moderna,FVG,40-49,2,3,3,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-10,Moderna,FVG,50-59,1,2,2,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-10,Moderna,FVG,60-69,3,0,2,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-10,Moderna,FVG,70-79,9,9,9,8,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-10,Moderna,FVG,80-89,20,41,25,34,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-10,Moderna,FVG,90+,14,39,24,29,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-10,Moderna,LAZ,20-29,4,2,6,0,0,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,LAZ,30-39,5,4,8,1,0,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,LAZ,40-49,1,4,5,0,0,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,LAZ,50-59,6,10,14,2,0,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,LAZ,60-69,18,29,45,1,1,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,LAZ,70-79,287,473,737,17,6,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,LAZ,80-89,290,549,212,619,8,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,LAZ,90+,60,108,50,117,1,0,ITI,ITI4,12,Lazio
2021-04-10,Moderna,LIG,12-19,0,1,1,0,0,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LIG,20-29,4,5,9,0,0,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LIG,30-39,3,4,7,0,0,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LIG,40-49,12,14,23,0,3,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LIG,50-59,24,24,47,0,1,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LIG,60-69,26,12,37,1,0,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LIG,70-79,445,613,1050,4,4,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LIG,80-89,157,240,46,351,0,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LIG,90+,29,58,19,68,0,0,ITC,ITC3,7,Liguria
2021-04-10,Moderna,LOM,12-19,7,7,13,0,1,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,LOM,20-29,89,96,173,2,10,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,LOM,30-39,125,162,264,11,12,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,LOM,40-49,198,304,464,13,25,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,LOM,50-59,375,437,762,18,32,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,LOM,60-69,445,426,828,22,21,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,LOM,70-79,788,908,1270,393,33,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,LOM,80-89,1690,2875,3922,593,50,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,LOM,90+,536,1632,2056,78,34,0,ITC,ITC4,3,Lombardia
2021-04-10,Moderna,MAR,12-19,1,0,1,0,0,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,MAR,20-29,8,9,17,0,0,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,MAR,30-39,8,14,19,2,1,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,MAR,40-49,18,17,31,4,0,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,MAR,50-59,38,40,77,1,0,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,MAR,60-69,38,68,101,3,2,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,MAR,70-79,98,108,200,5,1,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,MAR,80-89,161,315,305,165,6,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,MAR,90+,62,183,224,21,0,0,ITI,ITI3,11,Marche
2021-04-10,Moderna,PAB,12-19,3,3,6,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PAB,20-29,36,19,51,1,3,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PAB,30-39,61,25,84,0,2,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PAB,40-49,51,39,88,0,2,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PAB,50-59,113,61,169,0,5,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PAB,60-69,126,75,194,4,3,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PAB,70-79,125,116,237,2,2,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PAB,80-89,19,26,38,6,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PAB,90+,3,3,3,3,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-10,Moderna,PIE,20-29,1,6,2,5,0,0,ITC,ITC1,1,Piemonte
2021-04-10,Moderna,PIE,30-39,4,5,2,7,0,0,ITC,ITC1,1,Piemonte
2021-04-10,Moderna,PIE,40-49,24,32,41,14,1,0,ITC,ITC1,1,Piemonte
2021-04-10,Moderna,PIE,50-59,14,21,12,20,3,0,ITC,ITC1,1,Piemonte
2021-04-10,Moderna,PIE,60-69,41,37,31,42,5,0,ITC,ITC1,1,Piemonte
2021-04-10,Moderna,PIE,70-79,50,27,40,23,14,0,ITC,ITC1,1,Piemonte
2021-04-10,Moderna,PIE,80-89,774,1113,976,863,48,0,ITC,ITC1,1,Piemonte
2021-04-10,Moderna,PIE,90+,97,214,181,114,16,0,ITC,ITC1,1,Piemonte
2021-04-10,Moderna,PUG,12-19,8,6,13,0,1,0,ITF,ITF4,16,Puglia
2021-04-10,Moderna,PUG,20-29,28,38,50,14,2,0,ITF,ITF4,16,Puglia
2021-04-10,Moderna,PUG,30-39,53,67,87,33,0,0,ITF,ITF4,16,Puglia
2021-04-10,Moderna,PUG,40-49,80,131,164,44,3,0,ITF,ITF4,16,Puglia
2021-04-10,Moderna,PUG,50-59,189,227,347,65,4,0,ITF,ITF4,16,Puglia
2021-04-10,Moderna,PUG,60-69,298,331,602,18,9,0,ITF,ITF4,16,Puglia
2021-04-10,Moderna,PUG,70-79,555,683,1229,5,4,0,ITF,ITF4,16,Puglia
